Date,Payload_weight,Total_distance_miles,Avg_traffic_congestion,Avg_temp,Avg_Precipitation,Avg_snow,vehicle_type,Origin_depot,Destination_depot,Avg_Speed_mph,Distance_highway,Distance_city,dispatch_time,total_payload,Fuel_consumed_gallons(Target Variable),Fuel_efficiency
15-05-2023,7.04,290,High,high,high,Low,MAN TGX 18.400,Birmingham,Glasgow,40,232,58,noon,12.32,51.72798216,5.60625
04-07-2023,10.56,357,Medium,high,medium,High,VOLVO FH 520,Aberdeen,Leeds,41,285,71,morning,9.68,51.93620829,6.873817164
21-12-2023,10.56,423,Low,low,high,Medium,IVECO NP 460,Birmingham,Aberdeen,40,338,84,night,11.44,51.95045081,8.142374001
27-11-2023,7.04,390,Medium,high,high,High,SCANIA G 460,Glasgow,Cardiff,46,312,78,morning,9.68,51.98180637,7.502625
06-09-2023,9.68,349,High,medium,medium,High,SCANIA G 460,Aberdeen,Manchester,37,279,69,night,7.04,52.03312347,6.707266001
30-09-2023,12.32,390,High,high,low,Medium,IVECO NP 460,Glasgow,Cardiff,42,312,78,morning,12.32,52.20141918,7.471061249
22-04-2023,12.32,390,High,medium,medium,Medium,IVECO NP 460,Glasgow,Cardiff,40,312,78,noon,12.32,52.20141918,7.471061249
14-03-2023,9.68,423,Low,medium,low,Low,SCANIA G 460,Birmingham,Aberdeen,38,338,84,noon,10.56,52.25752508,8.094528001
17-08-2023,12.32,423,High,high,medium,Low,IVECO NP 460,Birmingham,Aberdeen,50,338,84,noon,7.04,53.07980844,7.969132
30-08-2023,9.68,404,High,low,high,Medium,SCANIA G 460,Glasgow,London,44,323,80,night,9.68,53.08112674,7.610991417
06-09-2023,12.32,403,Low,high,medium,High,DAF XG 530,London,Glasgow,57,322,80,morning,7.04,53.2799705,7.563818002
11-01-2024,11.44,290,High,high,high,Medium,IVECO EuroCargo ml180e28,Glasgow,Birmingham,53,232,58,noon,10.56,53.33136927,5.43770025
25-07-2023,10.56,290,Low,low,low,Medium,DAF XF 105.510,Birmingham,Glasgow,43,232,58,night,10.56,53.62196744,5.40823125
22-04-2023,8.8,390,Medium,high,high,High,VOLVO FH 520,Glasgow,Cardiff,57,312,78,noon,11.44,54.06107862,7.2140625
12-07-2023,8.8,529,High,high,low,Low,MAN TGM 18.250,Cardiff,Aberdeen,38,423,105,night,9.68,54.07887255,9.782008667
27-06-2023,7.04,351,High,low,medium,High,VOLVO FH 520,Manchester,Aberdeen,39,280,70,morning,12.32,54.45479085,6.445713858
13-09-2023,8.8,523,High,medium,medium,High,MAN TGM 18.250,Aberdeen,Cardiff,40,418,104,noon,8.8,54.65875915,9.568457245
06-01-2024,10.56,423,High,low,low,Low,DAF XG 530,Aberdeen,Birmingham,59,338,84,night,7.04,54.71563676,7.730879599
26-09-2023,11.44,290,High,high,low,Low,DAF XF 105.510,Glasgow,Birmingham,48,232,58,noon,9.68,54.78766239,5.2931625
11-05-2023,7.04,290,High,low,medium,Medium,IVECO EuroCargo ml180e28,Birmingham,Glasgow,30,232,58,morning,10.56,55.07043566,5.2659834
18-05-2023,8.8,290,Low,high,high,Medium,DAF XF 105.510,Glasgow,Birmingham,32,232,58,noon,10.56,55.37050986,5.237445
30-08-2023,10.56,396,Medium,low,high,High,SCANIA G 460,Cardiff,Glasgow,46,316,79,noon,8.8,55.41919977,7.145538038
15-05-2023,7.04,423,High,high,medium,Medium,SCANIA G 460,Birmingham,Aberdeen,54,338,84,night,7.04,55.59311179,7.60885632
03-10-2023,10.56,396,Medium,low,high,Medium,IVECO NP 460,Cardiff,Glasgow,30,316,79,noon,10.56,55.65333488,7.115476563
16-01-2024,10.56,290,Low,low,low,High,MAN TGX 18.400,Glasgow,Birmingham,53,232,58,noon,10.56,55.66051882,5.21015625
23-07-2023,8.8,290,Medium,low,high,High,MAN TGX 18.400,Glasgow,Birmingham,55,232,58,morning,12.32,55.66051882,5.21015625
05-03-2023,10.56,357,High,high,medium,Medium,VOLVO FH 520,Leeds,Aberdeen,30,285,71,morning,10.56,55.81267608,6.396396394
03-11-2023,10.56,423,Medium,medium,high,Low,IVECO NP 460,Aberdeen,Birmingham,32,338,84,night,11.44,55.87348257,7.5706754
13-01-2024,8.8,423,Low,low,medium,High,IVECO NP 460,Birmingham,Aberdeen,31,338,84,noon,12.32,56.02868669,7.549704
05-12-2023,11.44,357,High,low,low,High,SCANIA G 460,Leeds,Aberdeen,31,285,71,night,12.32,56.05119179,6.369177686
11-01-2024,10.56,290,Medium,low,high,Medium,IVECO EuroCargo ml180e28,Glasgow,Birmingham,32,232,58,noon,9.68,56.13828344,5.165815237
20-05-2023,12.32,290,High,medium,medium,High,SCANIA R 450,Birmingham,Glasgow,41,232,58,morning,12.32,56.17909508,5.1620625
20-04-2023,10.56,404,Medium,medium,low,Medium,VOLVO FH 520,Glasgow,London,57,323,80,morning,9.68,56.27481669,7.179054927
26-09-2023,10.56,352,Low,low,high,Low,SCANIA R 450,Liverpool,Aberdeen,45,281,70,morning,8.8,56.29072682,6.253250222
25-11-2023,9.68,349,Low,high,medium,Medium,SCANIA R 450,Aberdeen,Manchester,41,279,69,noon,10.56,56.38297872,6.189811321
15-04-2023,10.56,396,Medium,medium,high,Low,VOLVO FH 520,Cardiff,Glasgow,30,316,79,morning,7.04,56.38301194,7.023392089
09-09-2023,10.56,290,Medium,medium,high,Medium,DAF XF 105.510,Glasgow,Birmingham,51,232,58,noon,8.8,56.44417625,5.137819688
21-11-2023,10.56,390,High,high,low,High,SCANIA G 460,Glasgow,Cardiff,53,312,78,noon,10.56,56.50196344,6.902415
20-06-2023,9.68,351,Low,high,high,Low,IVECO EuroCargo ml180e28,Manchester,Aberdeen,37,280,70,night,9.68,57.47834298,6.106647857
27-09-2023,9.68,352,Low,low,high,Low,DAF XF 105.510,Liverpool,Aberdeen,40,281,70,noon,11.44,57.94633643,6.07458593
08-06-2023,7.04,529,Low,low,low,Low,IVECO NP 460,Cardiff,Aberdeen,49,423,105,morning,11.44,58.04123711,9.114209592
21-11-2023,10.56,396,Medium,medium,low,High,IVECO NP 460,Cardiff,Glasgow,35,316,79,night,10.56,58.12681643,6.812690326
19-06-2023,10.56,529,High,high,low,High,MAN TGM 18.250,Cardiff,Aberdeen,51,423,105,morning,10.56,58.19013186,9.090888491
17-04-2023,10.56,290,High,high,low,Medium,SCANIA R 450,Birmingham,Glasgow,30,232,58,morning,9.68,58.46575575,4.9601685
23-07-2023,12.32,423,High,low,low,Medium,SCANIA G 460,Aberdeen,Birmingham,60,338,84,morning,8.8,58.51906504,7.228413504
21-02-2023,12.32,390,Low,high,medium,High,VOLVO FH 520,Glasgow,Cardiff,38,312,78,night,10.56,58.76204198,6.6369375
13-01-2024,7.04,537,Low,low,high,Low,IVECO NP 460,London,Aberdeen,43,429,107,noon,9.68,58.9347079,9.111778426
04-06-2023,9.68,357,High,low,medium,Low,SCANIA R 450,Aberdeen,Leeds,41,285,71,night,7.04,58.95445135,6.055522388
11-01-2024,7.04,351,Low,high,low,High,SCANIA R 450,Manchester,Aberdeen,56,280,70,morning,11.44,59.25925926,5.923125
29-12-2023,10.56,523,Medium,medium,low,Low,VOLVO FL 420,Aberdeen,Cardiff,41,418,104,morning,10.56,59.82591376,8.742031122
09-04-2023,9.68,529,Low,low,high,Low,DAF XG 530,Cardiff,Aberdeen,59,423,105,morning,7.04,59.82996812,8.841722913
10-06-2023,10.56,523,Low,high,high,Medium,VOLVO FL 420,Aberdeen,Cardiff,48,418,104,noon,9.68,60.46235965,8.650009742
11-01-2024,10.56,403,High,medium,high,High,VOLVO FH 520,London,Glasgow,60,322,80,morning,12.32,60.55127082,6.655516797
21-04-2023,9.68,537,Low,medium,high,Low,SCANIA G 460,Aberdeen,London,51,429,107,night,10.56,61.07549858,8.792396501
22-06-2023,10.56,423,High,low,low,High,SCANIA G 460,Birmingham,Aberdeen,50,338,84,night,8.8,61.11991238,6.92082144
23-05-2023,12.32,537,Medium,medium,low,Low,VOLVO FL 420,Aberdeen,London,59,429,107,noon,11.44,61.43798928,8.740520422
21-10-2023,12.32,349,Low,high,medium,High,IVECO EuroCargo ml180e28,Aberdeen,Manchester,48,279,69,noon,7.04,61.46149131,5.678352291
03-10-2023,8.8,351,Low,high,low,Medium,SCANIA R 450,Manchester,Aberdeen,33,280,70,morning,7.04,61.67129201,5.691465
04-10-2023,9.68,352,High,medium,medium,Low,MAN TGX 18.400,Aberdeen,Liverpool,40,281,70,morning,9.68,62.59754738,5.623223508
13-01-2024,12.32,396,Medium,low,high,High,VOLVO FH 520,Cardiff,Glasgow,34,316,79,noon,11.44,62.64779105,6.321052879
16-01-2024,9.68,523,Low,high,high,Medium,DAF XG 530,Aberdeen,Cardiff,45,418,104,morning,8.8,62.93289921,8.310438683
16-11-2023,7.04,529,High,high,low,Medium,VOLVO FL 420,Cardiff,Aberdeen,47,423,105,morning,10.56,63.1442848,8.377638636
07-09-2023,11.44,290,High,low,medium,Medium,DAF XF 105.510,Birmingham,Glasgow,32,232,58,morning,10.56,63.35298611,4.57752693
13-03-2023,10.56,537,Low,low,low,Low,VOLVO FL 420,Aberdeen,London,33,429,107,night,11.44,63.44140197,8.464503988
23-12-2023,9.68,537,Low,low,high,Low,VOLVO FH 520,London,Aberdeen,44,429,107,night,7.04,63.51851852,8.454227405
02-04-2023,9.68,423,Low,medium,low,Low,IVECO EuroCargo ml180e28,Birmingham,Aberdeen,47,338,84,morning,7.04,63.73937677,6.6364
27-12-2023,8.8,351,Low,medium,low,High,MAN TGX 18.400,Manchester,Aberdeen,41,280,70,morning,9.68,63.81766382,5.500044643
30-10-2023,8.8,351,High,high,low,High,IVECO EuroCargo ml180e28,Manchester,Aberdeen,57,280,70,night,9.68,63.86482553,5.495983072
28-11-2023,10.56,529,Low,low,medium,High,VOLVO FL 420,Cardiff,Aberdeen,56,423,105,morning,7.04,63.86804386,8.282702397
01-01-2024,10.56,349,Low,low,low,Medium,DAF XF 105.510,Aberdeen,Manchester,58,279,69,night,10.56,64.31169155,5.426696011
11-09-2023,10.56,352,Low,high,low,Medium,MAN TGX 18.400,Aberdeen,Liverpool,55,281,70,noon,9.68,64.49019439,5.458194123
12-03-2023,12.32,352,Low,low,medium,Medium,MAN TGX 18.400,Aberdeen,Liverpool,41,281,70,morning,10.56,64.49019439,5.458194123
20-06-2023,11.44,396,High,high,low,High,VOLVO FH 520,Cardiff,Glasgow,31,316,79,morning,9.68,64.6906538,6.121440683
02-08-2023,7.04,351,Medium,low,high,Medium,DAF XF 105.510,Manchester,Aberdeen,43,280,70,noon,9.68,64.7161676,5.423683339
28-08-2023,10.56,357,Medium,medium,low,Low,MAN TGX 18.400,Leeds,Aberdeen,44,285,71,night,10.56,64.72050572,5.516026119
11-07-2023,12.32,357,Medium,high,high,Low,MAN TGX 18.400,Aberdeen,Leeds,51,285,71,noon,10.56,64.72050572,5.516026119
14-03-2023,9.68,357,Low,low,medium,High,MAN TGX 18.400,Aberdeen,Leeds,54,285,71,morning,9.68,64.9002849,5.500746269
06-08-2023,8.8,357,High,low,high,High,IVECO EuroCargo ml180e28,Leeds,Aberdeen,50,285,71,noon,12.32,64.94824668,5.496684179
22-02-2023,7.04,523,Low,low,medium,High,VOLVO FL 420,Aberdeen,Cardiff,32,418,104,morning,11.44,65.20880092,8.020389773
05-08-2023,11.44,390,Medium,medium,low,Low,SCANIA R 450,Glasgow,Cardiff,55,312,78,morning,7.04,65.84883261,5.92265625
03-03-2023,9.68,390,Medium,low,high,Medium,IVECO EuroCargo ml180e28,Glasgow,Cardiff,49,312,78,morning,9.68,65.98377687,5.91054375
10-03-2023,10.56,537,Low,medium,medium,Medium,IVECO NP 460,London,Aberdeen,43,429,107,noon,12.32,65.99631344,8.136818134
23-05-2023,11.44,537,Low,low,medium,Medium,IVECO NP 460,Aberdeen,London,40,429,107,morning,12.32,65.99631344,8.136818134
04-12-2023,10.56,357,High,medium,high,Medium,SCANIA R 450,Aberdeen,Leeds,44,285,71,night,11.44,66.01842256,5.407581493
07-12-2023,7.04,396,Low,high,low,High,IVECO EuroCargo ml180e28,Cardiff,Glasgow,55,316,79,night,10.56,66.309936,5.971955696
17-10-2023,7.04,349,Low,high,medium,Medium,DAF XF 105.510,Aberdeen,Manchester,36,279,69,night,8.8,66.40881193,5.255326663
15-05-2023,12.32,357,Medium,low,high,High,SCANIA R 450,Leeds,Aberdeen,42,285,71,night,10.56,66.77512495,5.346302239
01-10-2023,7.04,537,Medium,medium,medium,Low,VOLVO FH 520,London,Aberdeen,42,429,107,morning,12.32,66.86159844,8.031516035
01-01-2024,7.04,537,High,high,medium,High,VOLVO FL 420,London,Aberdeen,57,429,107,noon,11.44,66.9659243,8.019003779
30-11-2023,12.32,423,Low,low,medium,Low,IVECO EuroCargo ml180e28,Birmingham,Aberdeen,56,338,84,night,10.56,67.09408081,6.30458
20-03-2023,7.04,529,High,low,high,Medium,IVECO NP 460,Cardiff,Aberdeen,43,423,105,morning,11.44,67.11521405,7.881968455
04-07-2023,12.32,351,Low,medium,low,High,MAN TGX 18.400,Manchester,Aberdeen,40,280,70,night,9.68,67.17648823,5.225042411
17-02-2023,12.32,349,Medium,high,medium,Medium,IVECO EuroCargo ml180e28,Aberdeen,Manchester,37,279,69,morning,12.32,67.32964382,5.183452343
11-03-2023,10.56,352,Low,medium,high,High,IVECO EuroCargo ml180e28,Liverpool,Aberdeen,34,281,70,night,10.56,67.40620214,5.222071394
03-02-2024,12.32,423,Low,high,low,Low,SCANIA R 450,Aberdeen,Birmingham,45,338,84,noon,7.04,67.66917293,6.251
30-10-2023,9.68,523,Medium,medium,low,Low,DAF XG 530,Aberdeen,Cardiff,35,418,104,morning,8.8,67.68526917,7.726939797
26-04-2023,12.32,529,Low,medium,low,High,IVECO NP 460,Cardiff,Aberdeen,51,423,105,morning,7.04,67.88448785,7.792649201
11-01-2024,8.8,396,Medium,low,high,Low,MAN TGX 18.400,Cardiff,Glasgow,47,316,79,noon,8.8,68.23211876,5.803718354
05-10-2023,10.56,357,Low,high,high,High,DAF XF 105.510,Leeds,Aberdeen,41,285,71,night,9.68,68.73909921,5.193550746
09-05-2023,10.56,357,Medium,medium,medium,Medium,MAN TGX 18.400,Aberdeen,Leeds,55,285,71,morning,10.56,68.85160183,5.185064552
28-08-2023,11.44,357,Low,medium,medium,High,SCANIA R 450,Aberdeen,Leeds,33,285,71,morning,7.04,68.95257467,5.177471642
16-05-2023,9.68,349,High,low,low,High,IVECO EuroCargo ml180e28,Aberdeen,Manchester,36,279,69,noon,7.04,68.98442432,5.059113031
02-12-2023,9.68,423,Low,medium,low,Low,MAN TGX 18.400,Aberdeen,Birmingham,46,338,84,night,8.8,69.23076923,6.11
30-07-2023,9.68,423,Low,medium,low,Low,IVECO EuroCargo ml180e28,Aberdeen,Birmingham,37,338,84,morning,10.56,69.28193127,6.105488
21-01-2024,9.68,396,Low,medium,low,Medium,DAF XF 105.510,Cardiff,Glasgow,54,316,79,noon,10.56,69.38497684,5.707287341
07-02-2024,7.04,403,Medium,high,medium,Low,IVECO EuroCargo ml180e28,London,Glasgow,31,322,80,morning,7.04,69.47100477,5.800981306
04-02-2024,8.8,352,High,low,medium,High,MAN TGX 18.400,Aberdeen,Liverpool,53,281,70,morning,10.56,69.55283042,5.060901158
07-01-2024,8.8,352,High,medium,high,High,DAF XF 105.510,Aberdeen,Liverpool,56,281,70,night,8.8,69.9834981,5.029757151
29-11-2023,10.56,537,High,medium,low,High,VOLVO FL 420,London,Aberdeen,49,429,107,night,8.8,70.49044663,7.61805359
13-12-2023,11.44,529,Medium,medium,low,Medium,DAF XG 530,Cardiff,Aberdeen,60,423,105,morning,10.56,70.52509945,7.500875633
30-03-2023,11.44,352,Medium,low,high,High,IVECO EuroCargo ml180e28,Aberdeen,Liverpool,35,281,70,morning,10.56,70.95389699,4.960967825
04-05-2023,10.56,523,Medium,medium,medium,Low,DAF XG 530,Aberdeen,Cardiff,37,418,104,noon,9.68,71.24765176,7.340592807
01-02-2024,8.8,523,High,high,medium,High,DAF XG 530,Aberdeen,Cardiff,40,418,104,noon,9.68,71.4455619,7.320258755
23-01-2024,7.04,357,Medium,low,medium,Medium,DAF XF 105.510,Aberdeen,Leeds,32,285,71,noon,9.68,71.53699039,4.990425206
23-05-2023,12.32,390,High,high,high,Medium,IVECO EuroCargo ml180e28,Glasgow,Cardiff,52,312,78,morning,9.68,71.7214966,5.43770025
21-07-2023,10.56,537,High,low,low,Medium,IVECO NP 460,Aberdeen,London,51,429,107,morning,10.56,71.73512331,7.485872683
23-11-2023,7.04,537,High,high,high,Low,DAF XG 530,London,Aberdeen,33,429,107,night,12.32,71.77572559,7.481638055
05-04-2023,12.32,423,Low,medium,medium,Medium,SCANIA R 450,Aberdeen,Birmingham,46,338,84,noon,10.56,71.98848184,5.87594
15-01-2024,7.04,349,High,medium,high,Medium,DAF XF 105.510,Aberdeen,Manchester,38,279,69,morning,8.8,72.18349123,4.83490053
12-03-2023,12.32,404,Medium,medium,high,Medium,SCANIA R 450,Glasgow,London,53,323,80,morning,8.8,72.35333575,5.583709387
18-01-2024,11.44,396,Medium,low,medium,Low,SCANIA R 450,Cardiff,Glasgow,39,316,79,noon,10.56,72.49244392,5.462638291
09-05-2023,9.68,396,Medium,medium,high,Medium,IVECO EuroCargo ml180e28,Cardiff,Glasgow,31,316,79,night,8.8,72.64100297,5.45146658
23-07-2023,8.8,529,High,low,high,High,SCANIA G 460,Cardiff,Aberdeen,58,423,105,night,9.68,72.64441141,7.28204675
23-06-2023,12.32,423,Low,high,medium,Low,MAN TGX 18.400,Aberdeen,Birmingham,52,338,84,morning,10.56,72.87449393,5.8045
27-03-2023,12.32,529,Low,low,high,High,VOLVO FH 520,Cardiff,Aberdeen,57,423,105,night,10.56,73.16439246,7.230293073
17-04-2023,10.56,537,Medium,low,medium,Low,DAF XG 530,Aberdeen,London,34,429,107,noon,12.32,73.16749866,7.339324288
21-03-2023,9.68,352,Medium,medium,high,High,MAN TGX 18.400,Aberdeen,Liverpool,38,281,70,night,9.68,73.21350571,4.8078561
14-03-2023,10.56,529,High,high,low,Medium,SCANIA G 460,Cardiff,Aberdeen,50,423,105,night,12.32,73.21385249,7.225408608
18-10-2023,9.68,404,High,high,high,High,IVECO EuroCargo ml180e28,Glasgow,London,57,323,80,noon,9.68,73.50157153,5.496481117
20-05-2023,7.04,423,Low,low,high,Medium,MAN TGX 18.400,Aberdeen,Birmingham,50,338,84,noon,8.8,73.6497545,5.7434
13-10-2023,7.04,352,Medium,medium,medium,High,DAF XF 105.510,Liverpool,Aberdeen,31,281,70,night,8.8,73.66684011,4.778269293
05-05-2023,11.44,403,Medium,high,low,Low,SCANIA R 450,London,Glasgow,38,322,80,morning,10.56,73.7541795,5.464097123
17-06-2023,10.56,352,Medium,high,medium,Medium,MAN TGX 18.400,Aberdeen,Liverpool,31,281,70,noon,11.44,73.78740777,4.770461663
28-11-2023,12.32,352,Medium,low,high,Medium,DAF XF 105.510,Aberdeen,Liverpool,37,281,70,morning,9.68,74.24429574,4.741104976
29-05-2023,10.56,537,Low,low,high,High,VOLVO FH 520,Aberdeen,London,57,429,107,night,9.68,74.29066493,7.228364432
08-02-2024,10.56,403,High,high,medium,Medium,SCANIA R 450,London,Glasgow,44,322,80,noon,11.44,74.53879843,5.406580311
21-01-2024,9.68,523,High,low,high,High,VOLVO FH 520,Aberdeen,Cardiff,49,418,104,night,8.8,74.70030417,7.00131018
01-08-2023,10.56,357,High,high,low,High,DAF XF 105.510,Leeds,Aberdeen,49,285,71,night,12.32,74.71641218,4.778066687
28-10-2023,12.32,403,Medium,medium,low,High,IVECO EuroCargo ml180e28,London,Glasgow,42,322,80,night,9.68,74.75242618,5.391129367
05-04-2023,11.44,537,Medium,medium,low,Medium,VOLVO FH 520,Aberdeen,London,48,429,107,morning,10.56,74.87301057,7.172143819
04-08-2023,10.56,537,Medium,medium,high,Medium,VOLVO FH 520,London,Aberdeen,44,429,107,morning,9.68,74.87301057,7.172143819
07-10-2023,10.56,523,High,medium,high,Medium,VOLVO FH 520,Aberdeen,Cardiff,59,418,104,noon,12.32,75.28586086,6.946855545
05-08-2023,7.04,396,Medium,medium,medium,High,DAF XF 105.510,Cardiff,Glasgow,42,316,79,noon,7.04,76.28289851,5.191202848
12-05-2023,10.56,423,Medium,high,high,Low,MAN TGX 18.400,Birmingham,Aberdeen,58,338,84,morning,10.56,76.70999361,5.514275
25-12-2023,10.56,529,Medium,low,low,High,VOLVO FH 520,Cardiff,Aberdeen,42,423,105,noon,9.68,77.01514996,6.868778419
08-10-2023,10.56,423,Medium,low,medium,Low,DAF XF 105.510,Birmingham,Aberdeen,60,338,84,night,9.68,77.18497809,5.480341
01-05-2023,7.04,404,Medium,high,low,High,MAN TGX 18.400,Glasgow,London,58,323,80,morning,9.68,77.31294047,5.225515904
24-03-2023,8.8,404,Medium,low,medium,High,MAN TGX 18.400,Glasgow,London,57,323,80,morning,8.8,77.31294047,5.225515904
04-09-2023,9.68,537,Medium,high,low,Medium,VOLVO FH 520,London,Aberdeen,34,429,107,morning,10.56,77.31452179,6.945655067
25-10-2023,11.44,351,Medium,low,medium,High,DAF XF 105.510,Manchester,Aberdeen,33,280,70,night,7.04,77.33688984,4.538584377
24-08-2023,7.04,423,High,low,high,High,SCANIA R 450,Birmingham,Aberdeen,59,338,84,night,9.68,77.63975155,5.44824
26-12-2023,11.44,537,High,high,medium,Medium,IVECO NP 460,Aberdeen,London,30,429,107,noon,7.04,77.97296012,6.887002868
29-08-2023,11.44,423,Low,high,medium,Medium,DAF XF 105.510,Birmingham,Aberdeen,41,338,84,night,11.44,78.00609488,5.4226532
10-08-2023,10.56,537,Medium,low,low,High,VOLVO FH 520,London,Aberdeen,46,429,107,noon,10.56,78.20069993,6.86694621
15-08-2023,12.32,403,Medium,high,high,Medium,SCANIA R 450,London,Glasgow,39,322,80,night,9.68,78.46189308,5.136251296
01-08-2023,11.44,390,Medium,low,high,High,MAN TGX 18.400,Glasgow,Cardiff,45,312,78,noon,12.32,78.79347492,4.949648437
15-10-2023,10.56,523,Medium,low,high,High,DAF XG 530,Aberdeen,Cardiff,31,418,104,night,12.32,79.16405751,6.606533526
11-11-2023,10.56,352,High,high,low,High,MAN TGX 18.400,Liverpool,Aberdeen,31,281,70,morning,9.68,79.57989751,4.423227612
01-02-2024,10.56,404,Medium,low,medium,Low,MAN TGX 18.400,Glasgow,London,30,323,80,morning,9.68,79.61286776,5.074556556
15-03-2023,10.56,404,Medium,low,high,Low,MAN TGX 18.400,Glasgow,London,32,323,80,morning,11.44,79.61286776,5.074556556
08-11-2023,12.32,403,Low,high,medium,Medium,MAN TGX 18.400,London,Glasgow,35,322,80,night,10.56,80.27255216,5.020396003
20-12-2023,7.04,404,High,low,high,High,DAF XF 105.510,Glasgow,London,40,323,80,noon,10.56,80.32834288,5.029358076
18-04-2023,10.56,404,Low,high,high,Medium,MAN TGX 18.400,Glasgow,London,35,323,80,morning,11.44,80.45981316,5.021140171
10-10-2023,10.56,537,Low,medium,high,High,VOLVO FH 520,London,Aberdeen,36,429,107,noon,8.8,80.75072275,6.650095277
06-09-2023,12.32,537,High,low,high,High,VOLVO FH 520,Aberdeen,London,54,429,107,night,12.32,80.75072275,6.650095277
11-11-2023,10.56,423,Low,low,high,High,MAN TGX 18.400,Aberdeen,Birmingham,40,338,84,noon,8.8,80.97165992,5.22405
14-11-2023,11.44,403,Medium,high,low,High,IVECO EuroCargo ml180e28,London,Glasgow,35,322,80,morning,12.32,81.25263716,4.959839017
17-01-2024,12.32,423,Medium,low,low,Medium,MAN TGX 18.400,Birmingham,Aberdeen,41,338,84,noon,10.56,81.60637618,5.1834185
08-03-2023,10.56,523,High,high,low,High,SCANIA G 460,Aberdeen,Cardiff,38,418,104,night,12.32,82.18216882,6.363910901
18-01-2024,8.8,423,Low,low,low,High,MAN TGX 18.400,Birmingham,Aberdeen,39,338,84,noon,9.68,83.61204013,5.05908
22-02-2023,7.04,523,Low,low,high,Medium,IVECO EuroCargo ml180e28,Aberdeen,Cardiff,47,418,104,noon,10.56,83.88081892,6.235036886
25-02-2023,10.56,523,High,high,medium,High,VOLVO FH 520,Aberdeen,Cardiff,39,418,104,morning,12.32,85.46945557,6.119145097
09-07-2023,10.56,423,High,high,medium,High,MAN TGX 18.400,Aberdeen,Birmingham,40,338,84,morning,11.44,88.01267383,4.806126
28-06-2023,7.04,537,Low,high,medium,Low,IVECO EuroCargo ml180e28,London,Aberdeen,36,429,107,night,11.44,88.01371269,6.101321983
23-03-2023,10.56,523,Medium,medium,high,Low,SCANIA R 450,Aberdeen,Cardiff,51,418,104,morning,12.32,88.1150244,5.935423653
23-12-2023,10.56,423,High,low,high,High,DAF XF 105.510,Aberdeen,Birmingham,47,338,84,night,12.32,88.55764394,4.77654984
02-10-2023,12.32,396,High,medium,high,High,MAN TGX 18.400,Cardiff,Glasgow,37,316,79,night,8.8,89.57167449,4.421040494
11-07-2023,8.8,537,Low,low,high,High,IVECO EuroCargo ml180e28,Aberdeen,London,43,429,107,night,10.56,89.96957297,5.968684548
15-02-2023,10.56,523,High,low,medium,Low,IVECO EuroCargo ml180e28,Aberdeen,Cardiff,41,418,104,night,10.56,90.2150684,5.797257701
29-11-2023,12.32,537,Medium,high,low,Low,SCANIA R 450,Aberdeen,London,47,429,107,morning,7.04,90.48938135,5.934397959
24-10-2023,10.56,523,Low,low,medium,Low,DAF XF 105.510,Aberdeen,Cardiff,44,418,104,noon,10.56,90.70664277,5.76584012
27-12-2023,9.68,537,Medium,low,low,Medium,SCANIA R 450,Aberdeen,London,57,429,107,night,10.56,91.45203434,5.871930612
21-08-2023,8.8,523,Low,medium,high,Medium,DAF XF 105.510,Aberdeen,Cardiff,54,418,104,morning,11.44,91.67160705,5.705147066
20-09-2023,8.8,529,Low,low,low,Medium,IVECO EuroCargo ml180e28,Cardiff,Aberdeen,38,423,105,noon,11.44,92.21212129,5.736772917
30-05-2023,8.8,537,Medium,high,medium,Low,IVECO EuroCargo ml180e28,London,Aberdeen,36,429,107,noon,10.56,92.64601336,5.796255883
19-08-2023,11.44,537,Low,medium,high,Low,DAF XF 105.510,London,Aberdeen,55,429,107,noon,9.68,93.15083374,5.764843732
15-05-2023,9.68,523,High,high,high,Low,IVECO EuroCargo ml180e28,Aberdeen,Cardiff,37,418,104,night,9.68,93.15686411,5.614186405
08-11-2023,11.44,523,Medium,low,high,Medium,SCANIA R 450,Aberdeen,Cardiff,46,418,104,night,7.04,93.73938766,5.579298234
15-03-2023,10.56,529,Medium,high,low,Medium,SCANIA R 450,Cardiff,Aberdeen,54,423,105,night,11.44,94.80588369,5.579822469
01-12-2023,10.56,537,Low,medium,high,High,SCANIA R 450,Aberdeen,London,55,429,107,night,10.56,95.5165692,5.622061225
14-10-2023,10.56,537,Low,high,low,High,SCANIA R 450,London,Aberdeen,59,429,107,night,8.8,95.5165692,5.622061225
04-08-2023,8.8,537,High,low,high,High,SCANIA R 450,London,Aberdeen,49,429,107,noon,7.04,98.63123994,5.444522449
28-11-2023,8.8,529,Medium,low,medium,Low,MAN TGX 18.400,Cardiff,Aberdeen,33,423,105,noon,10.56,99.10227073,5.337920071
05-04-2023,12.32,523,High,medium,high,High,IVECO EuroCargo ml180e28,Aberdeen,Cardiff,49,418,104,morning,11.44,100.2389649,5.21753193
09-11-2023,12.32,523,High,low,low,High,SCANIA R 450,Aberdeen,Cardiff,48,418,104,noon,9.68,101.098156,5.1731903
24-07-2023,11.44,529,High,medium,medium,High,IVECO EuroCargo ml180e28,Cardiff,Aberdeen,48,423,105,morning,11.44,101.3794082,5.218022174
17-02-2023,8.8,537,High,low,low,Medium,IVECO EuroCargo ml180e28,Aberdeen,London,34,429,107,night,10.56,101.7734883,5.276423251
